wavelength_nm,n,k
579,5.550201492537313,1.8105298507462695
580,5.56755223880597,1.795044776119404
581,5.584902985074626,1.7795597014925382
582,5.602253731343283,1.7640746268656726
583,5.619604477611939,1.748589552238807
584,5.636955223880596,1.7331044776119413
585,5.654305970149252,1.7176194029850758
586,5.6716567164179095,1.70213432835821
587,5.689007462686566,1.6866492537313444
588,5.706358208955223,1.671164179104479
589,5.723708955223879,1.6556791044776131
590,5.741059701492536,1.6401940298507476
591,5.744745762711865,1.619742372881358
592,5.739322033898306,1.595979661016951
593,5.733898305084747,1.5722169491525442
594,5.7284745762711875,1.5484542372881374
595,5.723050847457627,1.5246915254237305
596,5.717627118644068,1.5009288135593235
597,5.712203389830509,1.4771661016949167
598,5.70677966101695,1.4534033898305099
599,5.70135593220339,1.429640677966103
600,5.695932203389831,1.4058779661016962
601,5.690508474576272,1.3821152542372892
602,5.685084745762712,1.3583525423728824
603,5.679661016949153,1.3345898305084756
604,5.674237288135593,1.3108271186440688
605,5.668813559322034,1.287064406779662
606,5.663389830508475,1.263301694915255
607,5.657966101694916,1.239538983050848
608,5.652542372881356,1.2157762711864413
609,5.647118644067797,1.1920135593220345
610,5.641694915254238,1.1682508474576276
611,5.636271186440678,1.1444881355932206
612,5.630847457627119,1.1207254237288138
613,5.625423728813559,1.096962711864407
614,5.62,1.0732
615,5.614576271186441,1.0494372881355933
616,5.609152542372882,1.0256745762711863
617,5.603728813559322,1.0019118644067795
618,5.598305084745762,0.9781491525423726
619,5.592881355932203,0.9543864406779657
620,5.587098159509202,0.9320950920245398
621,5.578079754601227,0.9230460122699385
622,5.569061349693252,0.9139969325153373
623,5.560042944785276,0.9049478527607361
624,5.5510245398773,0.8958987730061349
625,5.542006134969325,0.8868496932515336
626,5.5329877300613495,0.8778006134969324
627,5.523969325153374,0.8687515337423312
628,5.514950920245399,0.8597024539877299
629,5.505932515337423,0.8506533742331287
630,5.496914110429447,0.8416042944785275
631,5.487895705521472,0.8325552147239262
632,5.4788773006134965,0.8235061349693251
633,5.469858895705522,0.8144570552147239
634,5.460840490797546,0.8054079754601227
635,5.45182208588957,0.7963588957055214
636,5.442803680981595,0.7873098159509202
637,5.433785276073619,0.778260736196319
638,5.424766871165644,0.7692116564417177
639,5.415748466257669,0.7601625766871165
640,5.406730061349693,0.7511134969325153
641,5.397711656441717,0.742064417177914
642,5.388693251533742,0.7330153374233128
643,5.3796748466257664,0.7239662576687116
644,5.370656441717791,0.7149171779141104
645,5.361638036809816,0.7058680981595091
646,5.35261963190184,0.6968190184049079
647,5.343601226993865,0.6877699386503068
648,5.334582822085889,0.6787208588957054
649,5.3255644171779135,0.6696717791411043
650,5.316546012269939,0.6606226993865031
651,5.307527607361963,0.6515736196319019
652,5.298509202453987,0.6425245398773006
653,5.290873278236914,0.636099173553719
654,5.284619834710743,0.6322975206611571
655,5.278366391184573,0.628495867768595
656,5.272112947658401,0.624694214876033
