wavelength_nm,n,k
411,4.398432835820895,1.330761194029851
412,4.396940298507462,1.2943432835820898
413,4.3954477611940295,1.2579253731343287
414,4.388147887323943,1.2330492957746482
415,4.378359154929577,1.2131197183098594
416,4.368570422535211,1.1931901408450707
417,4.3587816901408445,1.173260563380282
418,4.3489929577464785,1.1533309859154932
419,4.339204225352113,1.1334014084507045
420,4.329415492957747,1.1134718309859157
421,4.319626760563381,1.093542253521127
422,4.309838028169014,1.073612676056338
423,4.300049295774648,1.0536830985915493
424,4.290260563380282,1.0337535211267606
425,4.280471830985916,1.0138239436619718
426,4.270683098591549,0.9938943661971831
427,4.260894366197183,0.9739647887323943
428,4.2515882352941174,0.9581830065359477
429,4.242764705882353,0.9465490196078431
430,4.233941176470588,0.9349150326797385
431,4.225117647058823,0.923281045751634
432,4.216294117647059,0.9116470588235295
433,4.207470588235294,0.9000130718954249
434,4.198647058823529,0.8883790849673203
435,4.189823529411765,0.8767450980392157
436,4.181,0.8651111111111112
437,4.172176470588235,0.8534771241830066
438,4.163352941176471,0.841843137254902
439,4.154529411764706,0.8302091503267974
440,4.145705882352941,0.818575163398693
441,4.136882352941177,0.8069411764705884
442,4.128058823529412,0.7953071895424838
443,4.119573170731708,0.784548780487805
444,4.112439024390245,0.7772926829268294
445,4.105304878048781,0.7700365853658537
446,4.0981707317073175,0.7627804878048782
447,4.091036585365854,0.7555243902439025
448,4.08390243902439,0.7482682926829269
449,4.076768292682927,0.7410121951219513
450,4.069634146341463,0.7337560975609756
451,4.0625,0.7265
452,4.055365853658537,0.7192439024390245
453,4.048231707317073,0.7119878048780488
454,4.04109756097561,0.7047317073170731
455,4.033963414634146,0.6974756097560976
456,4.0268292682926825,0.6902195121951219
457,4.019695121951219,0.6829634146341463
458,4.012560975609755,0.6757073170731707
459,4.005426829268292,0.6684512195121951
460,3.999435028248587,0.6630225988700564
461,3.9937288135593216,0.6580508474576271
462,3.988022598870056,0.6530790960451976
463,3.9823163841807907,0.6481073446327683
464,3.9766101694915252,0.643135593220339
465,3.9709039548022593,0.6381638418079095
466,3.965197740112994,0.6331920903954802
467,3.9594915254237284,0.6282203389830507
468,3.953785310734463,0.6232485875706214
469,3.9480790960451975,0.618276836158192
470,3.942372881355932,0.6133050847457626
471,3.9366666666666665,0.6083333333333332
472,3.930960451977401,0.6033615819209038
473,3.9252542372881356,0.5983898305084745
474,3.9195480225988697,0.593418079096045
475,3.9138418079096042,0.5884463276836157
476,3.9081355932203388,0.5834745762711863
477,3.9025526315789474,0.5786421052631577
478,3.898078947368421,0.5750631578947367
479,3.8936052631578946,0.5714842105263157
480,3.8891315789473686,0.5679052631578947
481,3.884657894736842,0.5643263157894736
482,3.880184210526316,0.5607473684210525
483,3.8757105263157894,0.5571684210526315
484,3.871236842105263,0.5535894736842105
485,3.866763157894737,0.5500105263157895
486,3.8622894736842106,0.5464315789473684
487,3.857815789473684,0.5428526315789474
488,3.853342105263158,0.5392736842105263
489,3.848868421052632,0.5356947368421053
490,3.8443947368421054,0.5321157894736843
491,3.839921052631579,0.5285368421052632
492,3.8354473684210526,0.5249578947368422
493,3.8309736842105266,0.5213789473684212
494,3.8265000000000002,0.5178000000000001
495,3.822026315789474,0.514221052631579
496,3.817647342995169,0.5107391304347827
497,3.8141207729468602,0.5081304347826088
498,3.810594202898551,0.5055217391304349
499,3.8070676328502415,0.5029130434782609
500,3.8035410628019326,0.500304347826087
501,3.8000144927536232,0.49769565217391304
502,3.796487922705314,0.4950869565217391
503,3.792961352657005,0.4924782608695652
504,3.7894347826086956,0.4898695652173913
505,3.7859082125603867,0.48726086956521736
506,3.7823816425120773,0.48465217391304344
507,3.778855072463768,0.4820434782608695
508,3.775328502415459,0.47943478260869554
509,3.7718019323671497,0.4768260869565216
510,3.7682753623188403,0.4742173913043477
511,3.7647487922705314,0.4716086956521738
512,3.761222222222222,0.46899999999999986
513,3.757695652173913,0.46639130434782594
514,3.7541690821256037,0.463782608695652
515,3.7506425120772944,0.46117391304347805
516,3.7471159420289855,0.4585652173913041
517,3.74388,0.45627111111111096
518,3.7410799999999997,0.45444888888888874
519,3.73828,0.4526266666666665
520,3.73548,0.45080444444444434
521,3.7326799999999998,0.4489822222222221
522,3.72988,0.4471599999999999
523,3.72708,0.44533777777777767
524,3.72428,0.44351555555555544
525,3.72148,0.44169333333333327
526,3.71868,0.43987111111111105
527,3.71588,0.4380488888888888
528,3.7130799999999997,0.4362266666666666
529,3.71028,0.43440444444444437
530,3.70748,0.4325822222222222
531,3.7046799999999998,0.43076
532,3.70188,0.42893777777777775
533,3.69908,0.4271155555555555
534,3.69628,0.4252933333333333
535,3.69348,0.42347111111111113
536,3.69068,0.4216488888888889
537,3.68788,0.4198266666666667
538,3.68508,0.41800444444444446
539,3.68228,0.41618222222222223
540,3.68005306122449,0.41467755102040815
541,3.677889795918367,0.4132081632653061
542,3.675726530612245,0.4117387755102041
543,3.6735632653061225,0.4102693877551021
544,3.6714,0.4088
545,3.6692367346938775,0.40733061224489797
546,3.667073469387755,0.40586122448979595
547,3.664910204081633,0.4043918367346939
548,3.66274693877551,0.40292244897959184
549,3.6605836734693877,0.4014530612244898
550,3.6584204081632654,0.3999836734693878
551,3.656257142857143,0.39851428571428577
552,3.6540938775510203,0.3970448979591837
553,3.651930612244898,0.39557551020408166
554,3.6497673469387757,0.39410612244897963
555,3.647604081632653,0.3926367346938776
