wavelength_nm,n,k
768,3.706355263157895,0.09417763157894735
769,3.705434210526316,0.09371710526315788
770,3.704513157894737,0.09325657894736841
771,3.703592105263158,0.09279605263157893
772,3.702671052631579,0.09233552631578947
773,3.70175,0.09187499999999998
774,3.700828947368421,0.09141447368421052
775,3.6999342359767895,0.09097872340425531
776,3.699276595744681,0.0907659574468085
777,3.698618955512573,0.0905531914893617
778,3.6979613152804642,0.09034042553191489
779,3.697303675048356,0.09012765957446808
780,3.6966460348162475,0.08991489361702128
781,3.6959883945841394,0.08970212765957446
782,3.6953307543520313,0.08948936170212765
783,3.6946731141199227,0.08927659574468085
784,3.6940154738878146,0.08906382978723404
785,3.693357833655706,0.08885106382978723
786,3.692700193423598,0.08863829787234043
787,3.6920425531914893,0.08842553191489361
788,3.691384912959381,0.0882127659574468
789,3.6907272727272726,0.088
790,3.6900696324951645,0.08778723404255319
791,3.6894119922630564,0.08757446808510638
792,3.688754352030948,0.08736170212765958
793,3.6880967117988397,0.08714893617021277
794,3.687439071566731,0.08693617021276595
795,3.686781431334623,0.08672340425531914
796,3.6861237911025144,0.08651063829787234
797,3.6854661508704063,0.08629787234042553
798,3.6848085106382977,0.08608510638297873
799,3.6841508704061896,0.08587234042553192
800,3.6834932301740815,0.0856595744680851
